district_code,site_id,sex,single_multiple_birth,birth_count,,
10007040,"XianXi Township, Changhua County",F,twins,1,,
10007040,"XianXi Township, Changhua County",M,triplets,0,,
10007040,"XianXi Township, Changhua County",F,triplets,0,,
10007030,"Hemei Town, Changhua County",M,singleton,397,,
10007030,"Hemei Town, Changhua County",F,singleton,376,,
10007030,"Hemei Town, Changhua County",F,twins,18,,
10007030,"Hemei Town, Changhua County",M,twins,9,,
10007030,"Hemei Town, Changhua County",M,triplets,2,,
10007030,"Hemei Town, Changhua County",F,triplets,1,,
10007020,"Lukang Town, Changhua County",M,singleton,381,,
10007020,"Lukang Town, Changhua County",F,singleton,371,,
10007020,"Lukang Town, Changhua County",M,twins,27,,
10007020,"Lukang Town, Changhua County",F,twins,14,,
10007020,"Lukang Town, Changhua County",M,triplets,0,,
10007020,"Lukang Town, Changhua County",F,triplets,0,,
10007010,"Changhua City, Changhua County",M,singleton,1008,,
10007010,"Changhua City, Changhua County",F,singleton,923,,
10007010,"Changhua City, Changhua County",M,twins,33,,
10007010,"Changhua City, Changhua County",F,twins,31,,
10007010,"Changhua City, Changhua County",M,triplets,0,,
10007010,"Changhua City, Changhua County",F,triplets,0,,
10005180,"Tai'an Township, Miaoli County",M,singleton,21,,
10005180,"Tai'an Township, Miaoli County",F,singleton,20,,
10005180,"Tai'an Township, Miaoli County",M,triplets,0,,
10005180,"Tai'an Township, Miaoli County",F,triplets,0,,
10005180,"Tai'an Township, Miaoli County",M,twins,0,,
10005180,"Tai'an Township, Miaoli County",F,twins,0,,
10005170,"Shitan Township, Miaoli County",F,singleton,8,,
10005170,"Shitan Township, Miaoli County",M,singleton,4,,
10005170,"Shitan Township, Miaoli County",M,triplets,0,,
10005170,"Shitan Township, Miaoli County",F,triplets,0,,
10005170,"Shitan Township, Miaoli County",M,twins,0,,
10005170,"Shitan Township, Miaoli County",F,twins,0,,
10005160,"Sanwan Township, Miaoli County",M,singleton,14,,
10005160,"Sanwan Township, Miaoli County",F,singleton,14,,
10005160,"Sanwan Township, Miaoli County",M,triplets,0,,
10005160,"Sanwan Township, Miaoli County",F,triplets,0,,
10005160,"Sanwan Township, Miaoli County",M,twins,0,,
10005160,"Sanwan Township, Miaoli County",F,twins,0,,
10005150,"Zaoqiao Township, Miaoli County",M,singleton,18,,
10005150,"Zaoqiao Township, Miaoli County",F,singleton,15,,
10005150,"Zaoqiao Township, Miaoli County",F,twins,5,,
10005150,"Zaoqiao Township, Miaoli County",M,twins,1,,
10005150,"Zaoqiao Township, Miaoli County",M,triplets,0,,
10005150,"Zaoqiao Township, Miaoli County",F,triplets,0,,
10005140,"Xihu Township, Miaoli County",M,singleton,12,,
10005140,"Xihu Township, Miaoli County",F,singleton,8,,
10005140,"Xihu Township, Miaoli County",M,triplets,0,,
10005140,"Xihu Township, Miaoli County",F,triplets,0,,
10005140,"Xihu Township, Miaoli County",M,twins,0,,
10005140,"Xihu Township, Miaoli County",F,twins,0,,
10005130,"Sanyi Township, Miaoli County",F,singleton,38,,
10005130,"Sanyi Township, Miaoli County",M,singleton,36,,
10005130,"Sanyi Township, Miaoli County",M,twins,2,,
10005130,"Sanyi Township, Miaoli County",F,twins,2,,
10005130,"Sanyi Township, Miaoli County",M,triplets,0,,
10005130,"Sanyi Township, Miaoli County",F,triplets,0,,
10005120,"Touwu Township, Miaoli County",F,singleton,23,,
10005120,"Touwu Township, Miaoli County",M,singleton,19,,
10005120,"Touwu Township, Miaoli County",M,triplets,0,,
10005120,"Touwu Township, Miaoli County",F,triplets,0,,
10005120,"Touwu Township, Miaoli County",M,twins,0,,
10005120,"Touwu Township, Miaoli County",F,twins,0,,
10005110,"Nanzhuang Township, Miaoli County",M,singleton,23,,
10005110,"Nanzhuang Township, Miaoli County",F,singleton,18,,
10005110,"Nanzhuang Township, Miaoli County",M,triplets,0,,
10005110,"Nanzhuang Township, Miaoli County",F,triplets,0,,
10005110,"Nanzhuang Township, Miaoli County",M,twins,0,,
10005110,"Nanzhuang Township, Miaoli County",F,twins,0,,
10005100,"Tongluo Township, Miaoli County",M,singleton,49,,
10005100,"Tongluo Township, Miaoli County",F,singleton,47,,
10005100,"Tongluo Township, Miaoli County",M,twins,2,,
10005100,"Tongluo Township, Miaoli County",F,twins,2,,
10005100,"Tongluo Township, Miaoli County",M,triplets,0,,
10005100,"Tongluo Township, Miaoli County",F,triplets,0,,
10005090,"Gongguan Township, Miaoli County",F,singleton,55,,
10005090,"Gongguan Township, Miaoli County",M,singleton,50,,
10005090,"Gongguan Township, Miaoli County",M,twins,6,,
10005090,"Gongguan Township, Miaoli County",M,triplets,0,,
10005090,"Gongguan Township, Miaoli County",F,triplets,0,,
10005090,"Gongguan Township, Miaoli County",F,twins,0,,
10005080,"Dahu Township, Miaoli County",F,singleton,33,,
10005080,"Dahu Township, Miaoli County",M,singleton,26,,
10005080,"Dahu Township, Miaoli County",M,twins,4,,
10005080,"Dahu Township, Miaoli County",M,triplets,0,,
10005080,"Dahu Township, Miaoli County",F,triplets,0,,
10005080,"Dahu Township, Miaoli County",F,twins,0,,
10005070,"Zhuolan Township, Miaoli County",F,singleton,40,,
10005070,"Zhuolan Township, Miaoli County",M,singleton,34,,
10005070,"Zhuolan Township, Miaoli County",F,twins,8,,
10005070,"Zhuolan Township, Miaoli County",M,triplets,0,,
10005070,"Zhuolan Township, Miaoli County",F,triplets,0,,
10005070,"Zhuolan Township, Miaoli County",M,twins,0,,
10005060,"Houlong Town, Miaoli County",M,singleton,80,,
10005060,"Houlong Town, Miaoli County",F,singleton,75,,
10005060,"Houlong Town, Miaoli County",M,twins,3,,
10005060,"Houlong Town, Miaoli County",F,twins,1,,
10005060,"Houlong Town, Miaoli County",M,triplets,0,,
10005060,"Houlong Town, Miaoli County",F,triplets,0,,
10005050,"Toufen City, Miaoli County",F,singleton,311,,
10005050,"Toufen City, Miaoli County",M,singleton,300,,
10005050,"Toufen City, Miaoli County",F,twins,14,,
10005050,"Toufen City, Miaoli County",M,twins,10,,
10005050,"Toufen City, Miaoli County",M,triplets,0,,
10005050,"Toufen City, Miaoli County",F,triplets,0,,
10005040,"Zhunan Township, Miaoli Count",M,singleton,214,,
10005040,"Zhunan Township, Miaoli Count",F,singleton,194,,
10005040,"Zhunan Township, Miaoli Count",M,twins,18,,
10005040,"Zhunan Township, Miaoli Count",F,twins,8,,
10005040,"Zhunan Township, Miaoli Count",M,triplets,0,,
10005040,"Zhunan Township, Miaoli Count",F,triplets,0,,
10005030,"Tongxiao Town, Miaoli County",M,singleton,72,,
10005030,"Tongxiao Town, Miaoli County",F,singleton,60,,
10005030,"Tongxiao Town, Miaoli County",M,twins,1,,
10005030,"Tongxiao Town, Miaoli County",F,twins,1,,
10005030,"Tongxiao Town, Miaoli County",M,triplets,0,,
10005030,"Tongxiao Town, Miaoli County",F,triplets,0,,
10005020,"Yuanli Township, Miaoli County",M,singleton,104,,
10005020,"Yuanli Township, Miaoli County",F,singleton,77,,
10005020,"Yuanli Township, Miaoli County",M,twins,4,,
10005020,"Yuanli Township, Miaoli County",M,triplets,0,,
10005020,"Yuanli Township, Miaoli County",F,triplets,0,,
10005020,"Yuanli Township, Miaoli County",F,twins,0,,
10005010,"Miaoli City, Miaoli County",M,singleton,231,,
10005010,"Miaoli City, Miaoli County",F,singleton,198,,
10005010,"Miaoli City, Miaoli County",F,twins,14,,
10005010,"Miaoli City, Miaoli County",M,twins,5,,
10005010,"Miaoli City, Miaoli County",M,triplets,0,,
10005010,"Miaoli City, Miaoli County",F,triplets,0,,
10004130,"Wufeng Township, Hsinchu County",M,singleton,26,,
10004130,"Wufeng Township, Hsinchu County",F,singleton,22,,
10004130,"Wufeng Township, Hsinchu County",M,twins,2,,
10004130,"Wufeng Township, Hsinchu County",M,triplets,0,,
10004130,"Wufeng Township, Hsinchu County",F,triplets,0,,
10004130,"Wufeng Township, Hsinchu County",F,twins,0,,
10004120,"Jianshi Township, Hsinchu County",M,singleton,66,,
10004120,"Jianshi Township, Hsinchu County",F,singleton,64,,
10004120,"Jianshi Township, Hsinchu County",M,twins,2,,
10004120,"Jianshi Township, Hsinchu County",F,twins,1,,
10004120,"Jianshi Township, Hsinchu County",M,triplets,0,,
10004120,"Jianshi Township, Hsinchu County",F,triplets,0,,
10004110,"Emei Township, Hsinchu County",M,singleton,20,,
10004110,"Emei Township, Hsinchu County",F,singleton,12,,
10004110,"Emei Township, Hsinchu County",M,triplets,0,,
10004110,"Emei Township, Hsinchu County",F,triplets,0,,
10004110,"Emei Township, Hsinchu County",M,twins,0,,
10004110,"Emei Township, Hsinchu County",F,twins,0,,
10004100,"Baoshan Township, Hsinchu County",M,singleton,49,,
10004100,"Baoshan Township, Hsinchu County",F,singleton,45,,
10004100,"Baoshan Township, Hsinchu County",M,twins,2,,
10004100,"Baoshan Township, Hsinchu County",F,twins,2,,
10004100,"Baoshan Township, Hsinchu County",M,triplets,0,,
10004100,"Baoshan Township, Hsinchu County",F,triplets,0,,
10004090,"Beipu Township, Hsinchu County",M,singleton,26,,
10004090,"Beipu Township, Hsinchu County",F,singleton,17,,
10004090,"Beipu Township, Hsinchu County",M,twins,3,,
10004090,"Beipu Township, Hsinchu County",M,triplets,0,,
10004090,"Beipu Township, Hsinchu County",F,triplets,0,,
10004090,"Beipu Township, Hsinchu County",F,twins,0,,
10004080,"Hengshan Township, Hsinchu County",M,singleton,31,,
10004080,"Hengshan Township, Hsinchu County",F,singleton,22,,
10004080,"Hengshan Township, Hsinchu County",F,twins,3,,
10004080,"Hengshan Township, Hsinchu County",M,twins,1,,
10004080,"Hengshan Township, Hsinchu County",M,triplets,0,,
10004080,"Hengshan Township, Hsinchu County",F,triplets,0,,
10004070,"Xionglin Township, Hsinchu County",F,singleton,66,,
10004070,"Xionglin Township, Hsinchu County",M,singleton,63,,
10004070,"Xionglin Township, Hsinchu County",F,twins,4,,
10004070,"Xionglin Township, Hsinchu County",M,twins,2,,
10004070,"Xionglin Township, Hsinchu County",M,triplets,0,,
10004070,"Xionglin Township, Hsinchu County",F,triplets,0,,
10004060,"Xinfeng Township, Hsinchu County",M,singleton,159,,
10004060,"Xinfeng Township, Hsinchu County",F,singleton,148,,
10004060,"Xinfeng Township, Hsinchu County",F,twins,7,,
10004060,"Xinfeng Township, Hsinchu County",M,twins,3,,
10004060,"Xinfeng Township, Hsinchu County",M,triplets,0,,
10004060,"Xinfeng Township, Hsinchu County",F,triplets,0,,
10004050,"Hukou Township, Hsinchu County",F,singleton,250,,
10004050,"Hukou Township, Hsinchu County",M,singleton,223,,
10004050,"Hukou Township, Hsinchu County",M,twins,13,,
10004050,"Hukou Township, Hsinchu County",F,twins,13,,
10004050,"Hukou Township, Hsinchu County",M,triplets,0,,
10004050,"Hukou Township, Hsinchu County",F,triplets,0,,
10004040,"Guanxi Township, Hsinchu County",M,singleton,81,,
10004040,"Guanxi Township, Hsinchu County",F,singleton,75,,
10004040,"Guanxi Township, Hsinchu County",F,twins,7,,
10004040,"Guanxi Township, Hsinchu County",M,twins,3,,
10004040,"Guanxi Township, Hsinchu County",M,triplets,0,,
10004040,"Guanxi Township, Hsinchu County",F,triplets,0,,
10004030,"Xinpu Township, Hsinchu County",M,singleton,111,,
10004030,"Xinpu Township, Hsinchu County",F,singleton,73,,
10004030,"Xinpu Township, Hsinchu County",F,triplets,3,,
10004030,"Xinpu Township, Hsinchu County",M,twins,3,,
10004030,"Xinpu Township, Hsinchu County",F,twins,3,,
10004030,"Xinpu Township, Hsinchu County",M,triplets,0,,
10004020,"Zhudong Township, Hsinchu County",F,singleton,280,,
10004020,"Zhudong Township, Hsinchu County",M,singleton,247,,
10004020,"Zhudong Township, Hsinchu County",F,twins,10,,
10004020,"Zhudong Township, Hsinchu County",M,twins,8,,
10004020,"Zhudong Township, Hsinchu County",M,triplets,3,,
10004020,"Zhudong Township, Hsinchu County",F,triplets,3,,
10004010,"Zhubei City, Hsinchu County",F,singleton,933,,
10004010,"Zhubei City, Hsinchu County",M,singleton,891,,
10004010,"Zhubei City, Hsinchu County",F,twins,67,,
10004010,"Zhubei City, Hsinchu County",M,twins,52,,
10004010,"Zhubei City, Hsinchu County",M,triplets,0,,
10004010,"Zhubei City, Hsinchu County",F,triplets,0,,
10002120,"Nan'ao Township, Yilan County",M,singleton,51,,
10002120,"Nan'ao Township, Yilan County",F,singleton,36,,
10002120,"Nan'ao Township, Yilan County",M,twins,2,,
10002120,"Nan'ao Township, Yilan County",F,twins,2,,
10002120,"Nan'ao Township, Yilan County",M,triplets,0,,
10002120,"Nan'ao Township, Yilan County",F,triplets,0,,
10002110,"Datong Township, Yilan County",M,singleton,34,,
10002110,"Datong Township, Yilan County",F,singleton,33,,
10002110,"Datong Township, Yilan County",M,twins,1,,
10002110,"Datong Township, Yilan County",F,twins,1,,
10002110,"Datong Township, Yilan County",M,triplets,0,,
10002110,"Datong Township, Yilan County",F,triplets,0,,
10002100,"Datong Township, Yilan County",M,singleton,47,,
10002100,"Sanxing Township, Yilan County",F,singleton,37,,
10002100,"Sanxing Township, Yilan County",F,twins,2,,
10002100,"Sanxing Township, Yilan County",M,triplets,0,,
10002100,"Sanxing Township, Yilan County",F,triplets,0,,
10002100,"Sanxing Township, Yilan County",M,twins,0,,
10002090,"Wujie Township, Yilan County",M,singleton,184,,
10002090,"Wujie Township, Yilan County",F,singleton,161,,
10002090,"Wujie Township, Yilan County",F,twins,10,,
10002090,"Wujie Township, Yilan County",M,twins,6,,
10002090,"Wujie Township, Yilan County",M,triplets,0,,
10002090,"Wujie Township, Yilan County",F,triplets,0,,
10002080,"Dongshan Township, Yilan County",M,singleton,166,,
10002080,"Dongshan Township, Yilan County",F,singleton,162,,
10002080,"Dongshan Township, Yilan County",M,twins,9,,
10002080,"Dongshan Township, Yilan County",F,twins,5,,
10002080,"Dongshan Township, Yilan County",M,triplets,0,,
10002080,"Dongshan Township, Yilan County",F,triplets,0,,
10002070,"Yuanshan Township, Yilan County",M,singleton,92,,
10002070,"Yuanshan Township, Yilan County",F,singleton,92,,
10002070,"Yuanshan Township, Yilan County",M,twins,4,,
10002070,"Yuanshan Township, Yilan County",F,twins,4,,
10002070,"Yuanshan Township, Yilan County",M,triplets,0,,
10002070,"Yuanshan Township, Yilan County",F,triplets,0,,
10002060,"Zhuangwei Township, Yilan County",M,singleton,78,,
10002060,"Zhuangwei Township, Yilan County",F,singleton,52,,
10002060,"Zhuangwei Township, Yilan County",M,twins,1,,
10002060,"Zhuangwei Township, Yilan County",F,twins,1,,
10002060,"Zhuangwei Township, Yilan County",M,triplets,0,,
10002060,"Zhuangwei Township, Yilan County",F,triplets,0,,
10002050,"Jiaoxi Township, Yilan County",M,singleton,119,,
10002050,"Jiaoxi Township, Yilan County",F,singleton,108,,
10002050,"Jiaoxi Township, Yilan County",M,twins,6,,
10002050,"Jiaoxi Township, Yilan County",F,twins,4,,
10002050,"Jiaoxi Township, Yilan County",M,triplets,0,,
10002050,"Jiaoxi Township, Yilan County",F,triplets,0,,
10002040,"Toucheng Township, Yilan County",M,singleton,122,,
10002040,"Toucheng Township, Yilan County",F,singleton,88,,
10002040,"Toucheng Township, Yilan County",M,twins,3,,
10002040,"Toucheng Township, Yilan County",F,twins,3,,
10002040,"Toucheng Township, Yilan County",M,triplets,0,,
10002040,"Toucheng Township, Yilan County",F,triplets,0,,
10002030,"Suao Township, Yilan County",M,singleton,99,,
10002030,"Suao Township, Yilan County",F,singleton,83,,
10002030,"Suao Township, Yilan County",F,twins,4,,
10002030,"Suao Township, Yilan County",M,twins,3,,
10002030,"Suao Township, Yilan County",M,triplets,0,,
10002030,"Suao Township, Yilan County",F,triplets,0,,
10002020,"Luodong Township, Yilan County",M,singleton,192,,
10002020,"Luodong Township, Yilan County",F,singleton,187,,
10002020,"Luodong Township, Yilan County",M,twins,13,,
10002020,"Luodong Township, Yilan County",F,twins,5,,
10002020,"Luodong Township, Yilan County",M,triplets,0,,
10002020,"Luodong Township, Yilan County",F,triplets,0,,
10002010,"Yilan City, Yilan County",M,singleton,253,,
10002010,"Yilan City, Yilan County",F,singleton,229,,
10002010,"Yilan City, Yilan County",F,twins,15,,
10002010,"Yilan City, Yilan County",M,twins,11,,
10002010,"Yilan City, Yilan County",M,triplets,0,,
10002010,"Yilan City, Yilan County",F,triplets,0,,
9020060,"Wuqiu Township, Kinmen County",F,singleton,5,,
9020060,"Wuqiu Township, Kinmen County",M,singleton,1,,
9020060,"Wuqiu Township, Kinmen County",M,triplets,0,,
9020060,"Wuqiu Township, Kinmen County",F,triplets,0,,
9020060,"Wuqiu Township, Kinmen County",M,twins,0,,
9020060,"Wuqiu Township, Kinmen County",F,twins,0,,
9020050,"Lieyu Township, Kinmen County",F,singleton,43,,
9020050,"Lieyu Township, Kinmen County",M,singleton,39,,
9020050,"Lieyu Township, Kinmen County",M,twins,9,,
9020050,"Lieyu Township, Kinmen County",F,twins,3,,
9020050,"Lieyu Township, Kinmen County",M,triplets,0,,
9020050,"Lieyu Township, Kinmen County",F,triplets,0,,
9020040,"Jinning Township, Kinmen County",M,singleton,119,,
9020040,"Jinning Township, Kinmen County",F,singleton,114,,
9020040,"Jinning Township, Kinmen County",M,twins,17,,
9020040,"Jinning Township, Kinmen County",F,twins,9,,
9020040,"Jinning Township, Kinmen County",M,triplets,0,,
9020040,"Jinning Township, Kinmen County",F,triplets,0,,
9020030,"Jinhu Town, Kinmen County",M,singleton,126,,
9020030,"Jinhu Town, Kinmen County",F,singleton,116,,
9020030,"Jinhu Town, Kinmen County",M,twins,7,,
9020030,"Jinhu Town, Kinmen County",F,twins,7,,
9020030,"Jinhu Town, Kinmen County",M,triplets,0,,
9020030,"Jinhu Town, Kinmen County",F,triplets,0,,
9020020,"Jinsha Town, Kinmen County",M,singleton,66,,
9020020,"Jinsha Town, Kinmen County",F,singleton,50,,
9020020,"Jinsha Town, Kinmen County",M,twins,3,,
9020020,"Jinsha Town, Kinmen County",F,twins,2,,
9020020,"Jinsha Town, Kinmen County",M,triplets,0,,
9020020,"Jinsha Town, Kinmen County",F,triplets,0,,
9020010,"Jincheng Town, Kinmen County",M,singleton,147,,
9020010,"Jincheng Town, Kinmen County",F,singleton,129,,
9020010,"Jincheng Town, Kinmen County",F,twins,9,,
9020010,"Jincheng Town, Kinmen County",M,twins,8,,
9020010,"Jincheng Town, Kinmen County",M,triplets,0,,
9020010,"Jincheng Town, Kinmen County",F,triplets,0,,
9007040,"Dongyin Township, Lianjiang County",M,singleton,6,,
9007040,"Dongyin Township, Lianjiang County",F,singleton,4,,
9007040,"Dongyin Township, Lianjiang County",M,triplets,0,,
9007040,"Dongyin Township, Lianjiang County",F,triplets,0,,
9007040,"Dongyin Township, Lianjiang County",M,twins,0,,
9007040,"Dongyin Township, Lianjiang County",F,twins,0,,
9007030,"Juguang Township, Lianjiang County",M,singleton,6,,
9007030,"Juguang Township, Lianjiang County",F,singleton,6,,
9007030,"Juguang Township, Lianjiang County",M,triplets,0,,
9007030,"Juguang Township, Lianjiang County",F,triplets,0,,
9007030,"Juguang Township, Lianjiang County",M,twins,0,,
9007030,"Juguang Township, Lianjiang County",F,twins,0,,
9007020,"Beigan Township, Lianjiang County",M,singleton,14,,
9007020,"Beigan Township, Lianjiang County",F,singleton,10,,
9007020,"Beigan Township, Lianjiang County",M,triplets,0,,
9007020,"Beigan Township, Lianjiang County",F,triplets,0,,
9007020,"Beigan Township, Lianjiang County",M,twins,0,,
9007020,"Beigan Township, Lianjiang County",F,twins,0,,
9007010,"Nangan Township, Lianjiang County",M,singleton,36,,
9007010,"Nangan Township, Lianjiang County",F,singleton,27,,
9007010,"Nangan Township, Lianjiang County",F,twins,4,,
9007010,"Nangan Township, Lianjiang County",M,triplets,0,,
9007010,"Nangan Township, Lianjiang County",F,triplets,0,,
9007010,"Nangan Township, Lianjiang County",M,twins,0,,
